DYNA>    12000     12.00000  -7873.64422   3525.11052 -11398.75474    303.93495
DYNA>    12000     12.00000  -7878.63481   3520.11994 -11398.75474    303.50466
DYNA>    12040     12.04000  -7880.61129   3539.45371 -11420.06500    305.17161
DYNA>    12080     12.08000  -7878.26471   3546.31839 -11424.58310    305.76349
DYNA>    12120     12.12000  -7876.63844   3508.70926 -11385.34770    302.52083
DYNA>    12160     12.16000  -7878.90386   3579.46568 -11458.36954    308.62145
DYNA>    12200     12.20000  -7880.59832   3490.04283 -11370.64114    300.91141
DYNA>    12200     12.20000  -7930.66354   3439.97760 -11370.64114    296.59479
DYNA>    12240     12.24000  -7931.38220   3504.31990 -11435.70211    302.14238
DYNA>    12280     12.28000  -7931.01606   3495.66940 -11426.68545    301.39653
DYNA>    12320     12.32000  -7930.17671   3487.13331 -11417.31001    300.66055
DYNA>    12360     12.36000  -7932.36495   3520.62192 -11452.98687    303.54794
DYNA>    12400     12.40000  -7931.52108   3475.05949 -11406.58058    299.61955
DYNA>    12400     12.40000  -7847.19394   3559.38664 -11406.58058    306.89023
DYNA>    12440     12.44000  -7846.68024   3588.48664 -11435.16688    309.39923
DYNA>    12480     12.48000  -7845.79224   3546.73926 -11392.53150    305.79977
DYNA>    12520     12.52000  -7845.66533   3550.54650 -11396.21183    306.12803
DYNA>    12560     12.56000  -7845.45214   3470.02425 -11315.47639    299.18541
DYNA>    12600     12.60000  -7846.57274   3563.94946 -11410.52220    307.28364
DYNA>    12600     12.60000  -7876.80442   3533.71778 -11410.52220    304.67706
DYNA>    12640     12.64000  -7877.06988   3554.62266 -11431.69253    306.47948
DYNA>    12680     12.68000  -7876.53862   3500.02929 -11376.56791    301.77244
DYNA>    12720     12.72000  -7877.36207   3519.24695 -11396.60902    303.42939
DYNA>    12760     12.76000  -7878.40950   3547.84517 -11426.25468    305.89513
DYNA>    12800     12.80000  -7878.20954   3556.69976 -11434.90930    306.65857
DYNA>    12800     12.80000  -7871.09389   3563.81541 -11434.90930    307.27208
DYNA>    12840     12.84000  -7871.09572   3520.89492 -11391.99064    303.57148
DYNA>    12880     12.88000  -7869.45333   3500.85582 -11370.30914    301.84371
DYNA>    12920     12.92000  -7870.95672   3527.34298 -11398.29969    304.12743
DYNA>    12960     12.96000  -7872.34192   3585.43448 -11457.77640    309.13608
DYNA>    13000     13.00000  -7870.32126   3547.73972 -11418.06098    305.88603
DYNA>    13000     13.00000  -7862.26741   3555.79357 -11418.06098    306.58044
DYNA>    13040     13.04000  -7862.34169   3577.31124 -11439.65293    308.43569
DYNA>    13080     13.08000  -7863.38251   3502.40421 -11365.78672    301.97721
DYNA>    13120     13.12000  -7864.49115   3614.44015 -11478.93130    311.63694
DYNA>    13160     13.16000  -7862.61284   3511.80349 -11374.41634    302.78761
DYNA>    13200     13.20000  -7864.57679   3564.37650 -11428.95329    307.32046
DYNA>    13200     13.20000  -7908.77737   3520.17592 -11428.95329    303.50948
DYNA>    13240     13.24000  -7912.25631   3563.99822 -11476.25453    307.28784
DYNA>    13280     13.28000  -7909.02085   3557.47594 -11466.49679    306.72549
DYNA>    13320     13.32000  -7907.19920   3482.11623 -11389.31543    300.22798
DYNA>    13360     13.36000  -7906.59130   3515.24734 -11421.83864    303.08454
DYNA>    13400     13.40000  -7907.54433   3502.32247 -11409.86679    301.97016
DYNA>    13400     13.40000  -7898.25146   3511.61533 -11409.86679    302.77139
DYNA>    13440     13.44000  -7898.95317   3524.50227 -11423.45544    303.88250
DYNA>    13480     13.48000  -7899.02876   3531.06637 -11430.09513    304.44846
DYNA>    13520     13.52000  -7898.68684   3550.93007 -11449.61691    306.16111
DYNA>    13560     13.56000  -7901.78880   3576.30016 -11478.08896    308.34852
DYNA>    13600     13.60000  -7902.64903   3477.60628 -11380.25531    299.83913
DYNA>    13600     13.60000  -7904.58434   3475.67097 -11380.25531    299.67227
DYNA>    13640     13.64000  -7902.58093   3534.91185 -11437.49277    304.78002
DYNA>    13680     13.68000  -7900.87776   3552.44598 -11453.32374    306.29181
DYNA>    13720     13.72000  -7900.91989   3488.38351 -11389.30340    300.76834
DYNA>    13760     13.76000  -7901.39308   3565.65750 -11467.05057    307.43090
DYNA>    13800     13.80000  -7901.00243   3523.39855 -11424.40098    303.78734
DYNA>    13800     13.80000  -7888.39897   3536.00202 -11424.40098    304.87401
DYNA>    13840     13.84000  -7889.00016   3507.02984 -11396.03001    302.37603
DYNA>    13880     13.88000  -7889.75306   3504.76070 -11394.51375    302.18038
DYNA>    13920     13.92000  -7889.29840   3467.62022 -11356.91862    298.97813
DYNA>    13960     13.96000  -7889.33204   3503.50022 -11392.83225    302.07171
DYNA>    14000     14.00000  -7890.16642   3561.75570 -11451.92212    307.09449
DYNA>    14000     14.00000  -7856.28702   3595.63510 -11451.92212    310.01557
DYNA>    14040     14.04000  -7854.30869   3526.82463 -11381.13333    304.08274
DYNA>    14080     14.08000  -7852.88809   3448.22119 -11301.10928    297.30555
DYNA>    14120     14.12000  -7857.23097   3543.84195 -11401.07292    305.54997
DYNA>    14160     14.16000  -7858.46738   3541.13570 -11399.60307    305.31664
DYNA>    14200     14.20000  -7857.48393   3462.23162 -11319.71556    298.51353
DYNA>    14200     14.20000  -7820.47296   3499.24260 -11319.71556    301.70461
DYNA>    14240     14.24000  -7820.34056   3542.59811 -11362.93866    305.44272
DYNA>    14280     14.28000  -7820.07515   3570.84480 -11390.91995    307.87815
DYNA>    14320     14.32000  -7818.84936   3590.57733 -11409.42669    309.57949
DYNA>    14360     14.36000  -7818.53413   3491.66818 -11310.20231    301.05155
DYNA>    14400     14.40000  -7820.01619   3521.84897 -11341.86516    303.65373
DYNA>    14400     14.40000  -7844.13413   3497.73103 -11341.86516    301.57429
DYNA>    14440     14.44000  -7845.87642   3567.39168 -11413.26809    307.58043
DYNA>    14480     14.48000  -7845.81306   3552.54162 -11398.35468    306.30005
DYNA>    14520     14.52000  -7844.64113   3529.77320 -11374.41433    304.33696
DYNA>    14560     14.56000  -7842.41901   3489.74571 -11332.16472    300.88579
DYNA>    14600     14.60000  -7843.72926   3488.65953 -11332.38879    300.79214
DYNA>    14600     14.60000  -7843.81407   3488.57472 -11332.38879    300.78483
DYNA>    14640     14.64000  -7845.90541   3500.94557 -11346.85098    301.85144
DYNA>    14680     14.68000  -7846.12572   3540.46944 -11386.59516    305.25919
DYNA>    14720     14.72000  -7845.96139   3569.12574 -11415.08713    307.72994
DYNA>    14760     14.76000  -7844.72430   3562.37091 -11407.09521    307.14754
DYNA>    14800     14.80000  -7844.91635   3513.87725 -11358.79360    302.96641
DYNA>    14800     14.80000  -7840.76916   3518.02444 -11358.79360    303.32398
DYNA>    14840     14.84000  -7843.22317   3560.70353 -11403.92671    307.00377
DYNA>    14880     14.88000  -7843.52843   3534.58815 -11378.11657    304.75211
DYNA>    14920     14.92000  -7842.08844   3520.14191 -11362.23035    303.50655
DYNA>    14960     14.96000  -7840.48050   3516.14281 -11356.62331    303.16175
DYNA>    15000     15.00000  -7842.11516   3536.25495 -11378.37011    304.89582
DYNA>    15000     15.00000  -7803.12393   3575.24618 -11378.37011    308.25764
DYNA>    15040     15.04000  -7805.41266   3563.16927 -11368.58194    307.21637
DYNA>    15080     15.08000  -7804.54444   3539.33327 -11343.87771    305.16123
DYNA>    15120     15.12000  -7803.73848   3476.48825 -11280.22673    299.74273
DYNA>    15160     15.16000  -7805.32297   3478.62596 -11283.94893    299.92705
DYNA>    15200     15.20000  -7805.33618   3551.69095 -11357.02713    306.22671
DYNA>    15200     15.20000  -7791.80469   3565.22244 -11357.02713    307.39339
DYNA>    15240     15.24000  -7791.34978   3535.18136 -11326.53114    304.80325
DYNA>    15280     15.28000  -7790.07127   3593.77249 -11383.84376    309.85498
DYNA>    15320     15.32000  -7790.19559   3556.49233 -11346.68791    306.64068
DYNA>    15360     15.36000  -7791.55916   3624.17009 -11415.72925    312.47586
DYNA>    15400     15.40000  -7790.90671   3551.79198 -11342.69869    306.23542
DYNA>    15400     15.40000  -7881.73817   3460.96052 -11342.69869    298.40393
DYNA>    15440     15.44000  -7881.47358   3467.37084 -11348.84442    298.95663
DYNA>    15480     15.48000  -7882.09672   3493.61839 -11375.71511    301.21969
DYNA>    15520     15.52000  -7880.08722   3540.64078 -11420.72801    305.27396
DYNA>    15560     15.56000  -7878.48659   3469.27588 -11347.76247    299.12088
DYNA>    15600     15.60000  -7881.97307   3594.73522 -11476.70830    309.93799
DYNA>    15600     15.60000  -7840.17409   3636.53420 -11476.70830    313.54189
DYNA>    15640     15.64000  -7842.69456   3526.80690 -11369.50146    304.08121
DYNA>    15680     15.68000  -7841.07344   3549.86075 -11390.93418    306.06891
DYNA>    15720     15.72000  -7839.35060   3541.38300 -11380.73360    305.33796
DYNA>    15760     15.76000  -7839.66131   3580.04487 -11419.70618    308.67138
DYNA>    15800     15.80000  -7840.66718   3544.57171 -11385.23890    305.61289
DYNA>    15800     15.80000  -7919.89818   3465.34072 -11385.23890    298.78159
DYNA>    15840     15.84000  -7921.94754   3523.62638 -11445.57392    303.80698
DYNA>    15880     15.88000  -7921.18792   3440.54674 -11361.73466    296.64386
DYNA>    15920     15.92000  -7920.68888   3480.21312 -11400.90200    300.06389
DYNA>    15960     15.96000  -7920.81909   3469.53475 -11390.35384    299.14320
DYNA>    16000     16.00000  -7920.29320   3426.61681 -11346.91001    295.44282
DYNA>    16000     16.00000  -7860.56931   3486.34070 -11346.91001    300.59221
DYNA>    16040     16.04000  -7861.06108   3560.12689 -11421.18797    306.95406
DYNA>    16080     16.08000  -7860.83304   3566.91398 -11427.74702    307.53924
DYNA>    16120     16.12000  -7860.77839   3521.12867 -11381.90706    303.59163
DYNA>    16160     16.16000  -7862.98140   3585.91347 -11448.89487    309.17737
DYNA>    16200     16.20000  -7864.43893   3578.29509 -11442.73402    308.52052
DYNA>    16200     16.20000  -7859.74191   3582.99211 -11442.73402    308.92549
DYNA>    16240     16.24000  -7858.40883   3546.33399 -11404.74282    305.76483
DYNA>    16280     16.28000  -7857.63098   3520.69473 -11378.32571    303.55422
DYNA>    16320     16.32000  -7858.53263   3535.38924 -11393.92187    304.82118
DYNA>    16360     16.36000  -7858.51751   3536.73113 -11395.24865    304.93687
DYNA>    16400     16.40000  -7856.73778   3509.36070 -11366.09848    302.57700
DYNA>    16400     16.40000  -7836.89738   3529.20109 -11366.09848    304.28763
DYNA>    16440     16.44000  -7837.00874   3500.80966 -11337.81839    301.83973
DYNA>    16480     16.48000  -7838.73732   3550.10389 -11388.84121    306.08987
DYNA>    16520     16.52000  -7838.39045   3511.06012 -11349.45057    302.72352
DYNA>    16560     16.56000  -7836.45196   3470.13692 -11306.58888    299.19512
DYNA>    16600     16.60000  -7836.31019   3483.41153 -11319.72172    300.33966
DYNA>    16600     16.60000  -7851.47278   3468.24893 -11319.72172    299.03234
DYNA>    16640     16.64000  -7855.83680   3513.28980 -11369.12660    302.91576
DYNA>    16680     16.68000  -7857.68469   3579.73406 -11437.41875    308.64459
DYNA>    16720     16.72000  -7854.14136   3576.20689 -11430.34825    308.34047
DYNA>    16760     16.76000  -7851.40198   3536.76925 -11388.17123    304.94016
DYNA>    16800     16.80000  -7853.89409   3569.79419 -11423.68827    307.78757
DYNA>    16800     16.80000  -7863.69817   3559.99010 -11423.68827    306.94226
DYNA>    16840     16.84000  -7866.00889   3602.21376 -11468.22265    310.58279
DYNA>    16880     16.88000  -7864.90839   3589.12413 -11454.03252    309.45420
DYNA>    16920     16.92000  -7863.41916   3572.21460 -11435.63376    307.99626
DYNA>    16960     16.96000  -7863.12481   3543.34146 -11406.46627    305.50682
DYNA>    17000     17.00000  -7865.07480   3574.51911 -11439.59391    308.19495
DYNA>    17000     17.00000  -7926.31975   3513.27416 -11439.59391    302.91441
DYNA>    17040     17.04000  -7927.75009   3481.62472 -11409.37481    300.18560
DYNA>    17080     17.08000  -7926.80226   3480.26309 -11407.06535    300.06820
DYNA>    17120     17.12000  -7924.22558   3545.50469 -11469.73026    305.69333
DYNA>    17160     17.16000  -7922.22531   3580.05761 -11502.28292    308.67248
DYNA>    17200     17.20000  -7926.17673   3547.56700 -11473.74374    305.87114
DYNA>    17200     17.20000  -7897.15130   3576.59244 -11473.74374    308.37371
DYNA>    17240     17.24000  -7898.51511   3528.31978 -11426.83489    304.21165
DYNA>    17280     17.28000  -7897.33088   3568.25117 -11465.58205    307.65453
DYNA>    17320     17.32000  -7895.80039   3510.20957 -11406.00996    302.65019
DYNA>    17360     17.36000  -7898.13272   3585.96257 -11484.09530    309.18161
DYNA>    17400     17.40000  -7898.34021   3579.14091 -11477.48112    308.59344
DYNA>    17400     17.40000  -7893.39141   3584.08972 -11477.48112    309.02013
DYNA>    17440     17.44000  -7893.24625   3586.97521 -11480.22146    309.26892
DYNA>    17480     17.48000  -7892.54866   3518.67054 -11411.21920    303.37969
DYNA>    17520     17.52000  -7893.98347   3544.48044 -11438.46391    305.60502
DYNA>    17560     17.56000  -7894.55950   3539.85004 -11434.40954    305.20579
DYNA>    17600     17.60000  -7893.88427   3571.02912 -11464.91339    307.89405
DYNA>    17600     17.60000  -7908.20655   3556.70685 -11464.91339    306.65918
DYNA>    17640     17.64000  -7906.36908   3480.08562 -11386.45470    300.05290
DYNA>    17680     17.68000  -7906.42488   3540.78284 -11447.20772    305.28621
DYNA>    17720     17.72000  -7906.05826   3486.01528 -11392.07355    300.56415
DYNA>    17760     17.76000  -7907.34733   3497.64062 -11404.98795    301.56649
DYNA>    17800     17.80000  -7908.30004   3496.17662 -11404.47666    301.44026
DYNA>    17800     17.80000  -7891.93451   3512.54216 -11404.47666    302.85130
DYNA>    17840     17.84000  -7892.40994   3542.30789 -11434.71783    305.41770
DYNA>    17880     17.88000  -7892.64002   3553.51102 -11446.15104    306.38364
DYNA>    17920     17.92000  -7892.13828   3511.51857 -11403.65684    302.76305
DYNA>    17960     17.96000  -7893.74012   3544.07637 -11437.81649    305.57018
DYNA>    18000     18.00000  -7893.23750   3544.78443 -11438.02193    305.63123
DYNA>    18000     18.00000  -7902.27360   3535.74833 -11438.02193    304.85214
DYNA>    18040     18.04000  -7902.91232   3532.87113 -11435.78345    304.60407
DYNA>    18080     18.08000  -7903.36755   3523.38737 -11426.75492    303.78638
DYNA>    18120     18.12000  -7901.77708   3584.49917 -11486.27625    309.05543
DYNA>    18160     18.16000  -7900.99133   3567.98457 -11468.97590    307.63154
DYNA>    18200     18.20000  -7902.67468   3591.44142 -11494.11610    309.65399
DYNA>    18200     18.20000  -7982.34432   3511.77178 -11494.11610    302.78488
DYNA>    18240     18.24000  -7982.76397   3472.76656 -11455.53053    299.42185
DYNA>    18280     18.28000  -7982.56330   3536.42140 -11518.98470    304.91017
DYNA>    18320     18.32000  -7983.88103   3512.58986 -11496.47089    302.85541
DYNA>    18360     18.36000  -7984.27098   3491.94252 -11476.21350    301.07520
DYNA>    18400     18.40000  -7983.54599   3433.74801 -11417.29400    296.05767
DYNA>    18400     18.40000  -7935.14487   3482.14913 -11417.29400    300.23081
DYNA>    18440     18.44000  -7935.78604   3521.53896 -11457.32499    303.62701
DYNA>    18480     18.48000  -7935.22352   3501.84012 -11437.06364    301.92857
DYNA>    18520     18.52000  -7934.88288   3507.17557 -11442.05845    302.38859
DYNA>    18560     18.56000  -7935.80651   3513.38697 -11449.19348    302.92414
DYNA>    18600     18.60000  -7936.58836   3471.77879 -11408.36715    299.33668
DYNA>    18600     18.60000  -7903.46615   3504.90100 -11408.36715    302.19248
DYNA>    18640     18.64000  -7904.47910   3539.93534 -11444.41444    305.21314
DYNA>    18680     18.68000  -7900.50796   3506.92349 -11407.43146    302.36686
DYNA>    18720     18.72000  -7899.63949   3457.67437 -11357.31386    298.12060
DYNA>    18760     18.76000  -7900.60488   3518.61469 -11419.21957    303.37487
DYNA>    18800     18.80000  -7901.99191   3487.49486 -11389.48677    300.69172
DYNA>    18800     18.80000  -7868.50768   3520.97909 -11389.48677    303.57873
DYNA>    18840     18.84000  -7868.06837   3505.12742 -11373.19579    302.21200
DYNA>    18880     18.88000  -7866.85381   3517.97235 -11384.82616    303.31949
DYNA>    18920     18.92000  -7867.38521   3510.87531 -11378.26052    302.70759
DYNA>    18960     18.96000  -7868.22292   3580.51812 -11448.74104    308.71219
DYNA>    19000     19.00000  -7870.59331   3557.61290 -11428.20621    306.73730
DYNA>    19000     19.00000  -7873.57585   3554.63036 -11428.20621    306.48015
DYNA>    19040     19.04000  -7875.02989   3600.32366 -11475.35356    310.41982
DYNA>    19080     19.08000  -7873.35028   3527.23439 -11400.58467    304.11806
DYNA>    19120     19.12000  -7871.36752   3529.95514 -11401.32267    304.35265
DYNA>    19160     19.16000  -7873.05275   3542.90469 -11415.95744    305.46916
DYNA>    19200     19.20000  -7872.70000   3536.82654 -11409.52654    304.94510
DYNA>    19200     19.20000  -7908.54597   3500.98057 -11409.52654    301.85446
DYNA>    19240     19.24000  -7909.72284   3492.41935 -11402.14220    301.11631
DYNA>    19280     19.28000  -7909.98901   3494.91629 -11404.90530    301.33160
DYNA>    19320     19.32000  -7910.38191   3497.02040 -11407.40231    301.51302
DYNA>    19360     19.36000  -7910.28427   3505.05763 -11415.34190    302.20599
DYNA>    19400     19.40000  -7911.80102   3513.08879 -11424.88981    302.89843
DYNA>    19400     19.40000  -7879.41636   3545.47345 -11424.88981    305.69064
DYNA>    19440     19.44000  -7879.31029   3562.57260 -11441.88289    307.16492
DYNA>    19480     19.48000  -7878.01053   3528.89099 -11406.90151    304.26090
DYNA>    19520     19.52000  -7876.89210   3516.89247 -11393.78456    303.22638
DYNA>    19560     19.56000  -7877.94626   3548.06138 -11426.00764    305.91377
DYNA>    19600     19.60000  -7878.61824   3517.50355 -11396.12179    303.27907
DYNA>    19600     19.60000  -7891.97648   3504.14531 -11396.12179    302.12733
DYNA>    19640     19.64000  -7893.37411   3581.02229 -11474.39640    308.75566
DYNA>    19680     19.68000  -7891.98718   3480.77940 -11372.76657    300.11272
DYNA>    19720     19.72000  -7891.66325   3485.28348 -11376.94673    300.50106
DYNA>    19760     19.76000  -7892.79927   3494.37159 -11387.17086    301.28464
DYNA>    19800     19.80000  -7893.70190   3537.77432 -11431.47621    305.02682
DYNA>    19800     19.80000  -7882.54208   3548.93413 -11431.47621    305.98902
DYNA>    19840     19.84000  -7882.27827   3542.28899 -11424.56727    305.41607
DYNA>    19880     19.88000  -7879.54372   3488.32362 -11367.86733    300.76318
DYNA>    19920     19.92000  -7881.94016   3531.27254 -11413.21271    304.46623
DYNA>    19960     19.96000  -7881.60515   3552.77995 -11434.38510    306.32060
DYNA>    20000     20.00000  -7882.52227   3543.68085 -11426.20312    305.53608
DYNA>    20000     20.00000  -7887.65224   3538.55088 -11426.20312    305.09377
DYNA>    20040     20.04000  -7889.03649   3540.09682 -11429.13332    305.22706
DYNA>    20080     20.08000  -7888.48267   3549.18191 -11437.66459    306.01038
DYNA>    20120     20.12000  -7888.54864   3506.10475 -11394.65340    302.29627
DYNA>    20160     20.16000  -7889.83294   3560.39121 -11450.22415    306.97685
DYNA>    20200     20.20000  -7888.49074   3544.65730 -11433.14804    305.62027
DYNA>    20200     20.20000  -7878.22353   3554.92451 -11433.14804    306.50551
DYNA>    20240     20.24000  -7877.65926   3534.63524 -11412.29450    304.75617
DYNA>    20280     20.28000  -7877.89339   3535.15125 -11413.04463    304.80066
DYNA>    20320     20.32000  -7878.91693   3586.56597 -11465.48290    309.23363
DYNA>    20360     20.36000  -7878.80522   3529.65666 -11408.46188    304.32691
DYNA>    20400     20.40000  -7879.86984   3568.94951 -11448.81935    307.71474
DYNA>    20400     20.40000  -7909.60061   3539.21874 -11448.81935    305.15136
DYNA>    20440     20.44000  -7910.19805   3603.10004 -11513.29809    310.65920
DYNA>    20480     20.48000  -7910.09249   3556.33276 -11466.42525    306.62693
DYNA>    20520     20.52000  -7908.55483   3560.70895 -11469.26377    307.00424
DYNA>    20560     20.56000  -7908.89463   3485.56719 -11394.46181    300.52552
DYNA>    20600     20.60000  -7910.00189   3512.16992 -11422.17181    302.81921
DYNA>    20600     20.60000  -7926.98850   3495.18331 -11422.17181    301.35462
DYNA>    20640     20.64000  -7928.12534   3531.42619 -11459.55152    304.47948
DYNA>    20680     20.68000  -7927.09356   3535.04007 -11462.13363    304.79107
DYNA>    20720     20.72000  -7926.10617   3491.98465 -11418.09081    301.07883
DYNA>    20760     20.76000  -7925.59624   3515.89575 -11441.49199    303.14045
DYNA>    20800     20.80000  -7926.41811   3505.47595 -11431.89406    302.24205
DYNA>    20800     20.80000  -7949.78564   3482.10842 -11431.89406    300.22730
DYNA>    20840     20.84000  -7951.86714   3493.53675 -11445.40389    301.21266
DYNA>    20880     20.88000  -7950.04444   3426.36834 -11376.41279    295.42140
DYNA>    20920     20.92000  -7949.71758   3497.18186 -11446.89944    301.52694
DYNA>    20960     20.96000  -7949.97269   3472.78655 -11422.75924    299.42357
DYNA>    21000     21.00000  -7950.68717   3440.79821 -11391.48538    296.66554
DYNA>    21000     21.00000  -7894.92726   3496.55812 -11391.48538    301.47316
DYNA>    21040     21.04000  -7895.20849   3450.08147 -11345.28996    297.46594
DYNA>    21080     21.08000  -7894.35028   3469.65810 -11364.00839    299.15384
DYNA>    21120     21.12000  -7894.75228   3498.44814 -11393.20042    301.63612
DYNA>    21160     21.16000  -7894.90613   3461.61219 -11356.51832    298.46012
DYNA>    21200     21.20000  -7896.82260   3553.86566 -11450.68826    306.41421
DYNA>    21200     21.20000  -7853.95153   3596.73672 -11450.68826    310.11055
DYNA>    21240     21.24000  -7852.38250   3568.58456 -11420.96706    307.68328
DYNA>    21280     21.28000  -7850.93303   3583.73592 -11434.66895    308.98963
DYNA>    21320     21.32000  -7851.54031   3564.47054 -11416.01085    307.32856
DYNA>    21360     21.36000  -7852.78707   3549.33961 -11402.12667    306.02398
DYNA>    21400     21.40000  -7852.79232   3555.32764 -11408.11996    306.54026
DYNA>    21400     21.40000  -7937.36074   3470.75922 -11408.11996    299.24878
DYNA>    21440     21.44000  -7939.78512   3554.42694 -11494.21205    306.46261
DYNA>    21480     21.48000  -7940.19173   3510.71555 -11450.90729    302.69381
DYNA>    21520     21.52000  -7937.94681   3501.92481 -11439.87162    301.93587
DYNA>    21560     21.56000  -7935.44267   3465.74004 -11401.18270    298.81602
DYNA>    21600     21.60000  -7938.57281   3539.73892 -11478.31173    305.19621
DYNA>    21600     21.60000  -7926.67479   3551.63694 -11478.31173    306.22205
DYNA>    21640     21.64000  -7928.04266   3535.29998 -11463.34264    304.81348
DYNA>    21680     21.68000  -7925.71372   3536.96059 -11462.67432    304.95666
DYNA>    21720     21.72000  -7925.11901   3538.44904 -11463.56805    305.08499
DYNA>    21760     21.76000  -7928.22077   3507.15663 -11435.37739    302.38696
DYNA>    21800     21.80000  -7929.99060   3555.42153 -11485.41213    306.54836
DYNA>    21800     21.80000  -7959.25857   3526.15356 -11485.41213    304.02488
DYNA>    21840     21.84000  -7958.77225   3532.79382 -11491.56607    304.59740
DYNA>    21880     21.88000  -7956.34477   3491.39874 -11447.74351    301.02832
DYNA>    21920     21.92000  -7956.99554   3484.85510 -11441.85065    300.46412
DYNA>    21960     21.96000  -7958.70413   3503.50103 -11462.20516    302.07178
DYNA>    22000     22.00000  -7958.42729   3514.86581 -11473.29311    303.05165
DYNA>    22000     22.00000  -7884.49342   3588.79969 -11473.29311    309.42622
DYNA>    22040     22.04000  -7883.11635   3530.43899 -11413.55533    304.39437
DYNA>    22080     22.08000  -7882.29798   3495.92329 -11378.22128    301.41842
DYNA>    22120     22.12000  -7883.31882   3500.55181 -11383.87063    301.81749
DYNA>    22160     22.16000  -7883.98477   3528.29220 -11412.27697    304.20927
DYNA>    22200     22.20000  -7884.00062   3531.92180 -11415.92242    304.52221
DYNA>    22200     22.20000  -7852.34758   3563.57484 -11415.92242    307.25134
DYNA>    22240     22.24000  -7852.74426   3532.29280 -11385.03707    304.55420
DYNA>    22280     22.28000  -7852.27689   3550.57845 -11402.85534    306.13079
DYNA>    22320     22.32000  -7854.17524   3585.73786 -11439.91310    309.16223
DYNA>    22360     22.36000  -7853.67186   3573.81763 -11427.48949    308.13447
DYNA>    22400     22.40000  -7852.94043   3532.11923 -11385.05966    304.53924
DYNA>    22400     22.40000  -7835.30331   3549.75635 -11385.05966    306.05991
DYNA>    22440     22.44000  -7836.14419   3540.49829 -11376.64248    305.26168
DYNA>    22480     22.48000  -7834.43092   3512.70669 -11347.13761    302.86549
DYNA>    22520     22.52000  -7833.07836   3525.51803 -11358.59639    303.97008
DYNA>    22560     22.56000  -7833.23326   3529.28606 -11362.51932    304.29496
DYNA>    22600     22.60000  -7834.81190   3545.39407 -11380.20597    305.68379
DYNA>    22600     22.60000  -7852.82547   3527.38050 -11380.20597    304.13066
DYNA>    22640     22.64000  -7852.03111   3516.25453 -11368.28564    303.17138
DYNA>    22680     22.68000  -7851.32565   3464.86119 -11316.18684    298.74025
DYNA>    22720     22.72000  -7850.88021   3484.88092 -11335.76113    300.46635
DYNA>    22760     22.76000  -7852.60621   3541.92981 -11394.53602    305.38510
DYNA>    22800     22.80000  -7853.21869   3517.28359 -11370.50228    303.26011
DYNA>    22800     22.80000  -7865.92802   3504.57426 -11370.50228    302.16431
DYNA>    22840     22.84000  -7868.21218   3574.47529 -11442.68747    308.19117
DYNA>    22880     22.88000  -7866.06504   3513.20611 -11379.27115    302.90855
DYNA>    22920     22.92000  -7865.29448   3500.50649 -11365.80097    301.81359
DYNA>    22960     22.96000  -7867.38124   3514.66921 -11382.05045    303.03470
DYNA>    23000     23.00000  -7869.19773   3492.92114 -11362.11887    301.15958
DYNA>    23000     23.00000  -7841.73106   3520.38780 -11362.11887    303.52775
DYNA>    23040     23.04000  -7841.05765   3543.72079 -11384.77845    305.53952
DYNA>    23080     23.08000  -7839.71937   3552.18251 -11391.90188    306.26909
DYNA>    23120     23.12000  -7837.59418   3511.35766 -11348.95185    302.74917
DYNA>    23160     23.16000  -7837.99379   3518.11200 -11356.10579    303.33153
DYNA>    23200     23.20000  -7838.21745   3515.92875 -11354.14620    303.14329
DYNA>    23200     23.20000  -7826.47806   3527.66814 -11354.14620    304.15546
DYNA>    23240     23.24000  -7825.81725   3518.81218 -11344.62943    303.39190
DYNA>    23280     23.28000  -7828.43469   3545.50265 -11373.93734    305.69315
DYNA>    23320     23.32000  -7828.87246   3489.71556 -11318.58802    300.88319
DYNA>    23360     23.36000  -7826.75247   3521.05893 -11347.81139    303.58562
DYNA>    23400     23.40000  -7826.46908   3544.01386 -11370.48294    305.56479
DYNA>    23400     23.40000  -7856.21437   3514.26857 -11370.48294    303.00015
DYNA>    23440     23.44000  -7857.82454   3550.47948 -11408.30402    306.12226
DYNA>    23480     23.48000  -7859.68957   3532.18339 -11391.87296    304.54477
DYNA>    23520     23.52000  -7859.06751   3514.73664 -11373.80415    303.04051
DYNA>    23560     23.56000  -7857.72724   3492.63394 -11350.36118    301.13481
DYNA>    23600     23.60000  -7858.64243   3485.92976 -11344.57218    300.55678
DYNA>    23600     23.60000  -7814.49504   3530.07714 -11344.57218    304.36317
DYNA>    23640     23.64000  -7816.08270   3586.09082 -11402.17352    309.19267
DYNA>    23680     23.68000  -7815.62965   3546.28430 -11361.91396    305.76055
DYNA>    23720     23.72000  -7814.93969   3522.57279 -11337.51248    303.71614
DYNA>    23760     23.76000  -7816.66341   3544.40638 -11361.06979    305.59863
DYNA>    23800     23.80000  -7815.39732   3525.87163 -11341.26895    304.00057
DYNA>    23800     23.80000  -7832.33015   3508.93880 -11341.26895    302.54062
DYNA>    23840     23.84000  -7831.12495   3509.52353 -11340.64848    302.59104
DYNA>    23880     23.88000  -7832.15043   3466.32838 -11298.47880    298.86675
